miRNA	TCGA-D8-A27I	TCGA-A2-A0YC	TCGA-A8-A09Q	TCGA-AQ-A54O	TCGA-AC-A23E	TCGA-E2-A10F	TCGA-E2-A105	TCGA-AC-A3YJ	TCGA-EW-A2FV	TCGA-A7-A5ZW	TCGA-A2-A0EX	TCGA-A8-A085	TCGA-E9-A54X	TCGA-EW-A1IW	TCGA-A7-A0D9	TCGA-A2-A0T7	TCGA-A2-A1FW	TCGA-BH-A8G0	TCGA-A8-A07B	TCGA-A2-A0ES	TCGA-D8-A27R	TCGA-AO-A12B	TCGA-BH-A0BF	TCGA-D8-A1XS	TCGA-E2-A15K	TCGA-AN-A0XP	TCGA-B6-A0IN	TCGA-BH-A0HW	TCGA-OL-A66N	TCGA-BH-A0BJ	TCGA-E2-A1IO	TCGA-OL-A5RV	TCGA-BH-A0B4	TCGA-D8-A1Y0	TCGA-BH-A0BP	TCGA-AN-A0FF	TCGA-A8-A09A	TCGA-AR-A0TV	TCGA-AN-A0AK	TCGA-A2-A04V	TCGA-B6-A0X4	TCGA-D8-A1Y1	TCGA-BH-A0H3	TCGA-B6-A408	TCGA-AR-A1AW	TCGA-A8-A07P	TCGA-S3-A6ZG	TCGA-BH-A0BV	TCGA-E9-A22A	TCGA-BH-A18U	TCGA-OL-A66K	TCGA-A8-A07F	TCGA-B6-A0X5	TCGA-B6-A0RQ	TCGA-E2-A576	TCGA-A2-A25E	TCGA-A2-A0ET	TCGA-A8-A08I	TCGA-EW-A2FW	TCGA-A2-A1FV	TCGA-BH-A0C7	TCGA-AR-A5QN	TCGA-GM-A2DN	TCGA-BH-A8FY	TCGA-BH-A0B1	TCGA-EW-A2FS	TCGA-EW-A6SC	TCGA-EW-A3E8	TCGA-EW-A1OZ	TCGA-A2-A1FZ	TCGA-E2-A10C	TCGA-BH-A0BR	TCGA-AN-A0AS	TCGA-A2-A0CR	TCGA-A2-A0CW	TCGA-B6-A0IP	TCGA-OL-A6VQ	TCGA-A8-A099	TCGA-D8-A1X5	TCGA-PE-A5DD	TCGA-A8-A09E	TCGA-A2-A4RW	TCGA-AR-A0TZ	TCGA-3C-AAAU	TCGA-D8-A1XV	TCGA-BH-AB28	TCGA-EW-A1PC	TCGA-D8-A1XM	TCGA-AC-A3OD	TCGA-AC-A7VB	TCGA-A7-A0CJ	TCGA-AO-A0J3	TCGA-A2-A0ER	TCGA-A7-A4SB	TCGA-BH-A18L	TCGA-BH-A1EV	TCGA-D8-A1J8	TCGA-AO-A0JG	TCGA-D8-A1XB
hsa-miR-509-3p	0.48891883518408996	1.812055890024448	2.734767179777129	2.6008772933092885	2.283965826238649	1.8513435223774675	2.3634514038083365	0.0	0.0	1.5515030749704226	1.8948784506092082	1.9769149924757838	1.1676797482778498	1.3348892811725275	2.0197197582188346	1.096954131488625	1.233943867442655	1.3906137432287173	0.0	2.877025362927794	1.9417390051130536	2.35814155531536	2.0548508197165245	2.122644788900558	2.70984046364672	2.887099877144914	1.200344051512862	2.628506622336266	0.6023350010657065	1.6397006833575074	2.3465883420764406	0.8735368547077524	1.652069784720087	1.872767536815306	3.1263398569228973	2.4375148449053663	3.1630217394906714	2.3662676865724674	3.552049002278832	1.498227246087698	2.2972123144286334	1.7330055076417936	1.8425324056437922	1.2545706324779373	2.684096324503347	2.4214023871484223	0.8890143853976988	2.2406814004971523	2.618397676168089	3.1076983805561285	0.1823906638825566	1.7369617685223844	1.9464169645497609	0.0	0.9885888186126552	3.562735920958184	1.2303280620975174	2.703016067178926	0.20762067779053842	1.6071337297799786	1.75314625140303	0.6814152655002017	1.3348949337317564	0.5639732525612164	1.840625454925258	0.4949808249227271	0.5128858585581126	0.620755930812743	2.3992546522154496	2.459928198635834	1.9188978409452873	1.797988886005711	1.2907085366512872	0.6760326856553371	2.4541216640666814	0.5407964242781098	0.7129080593300657	1.65981177647881	2.5008408515425273	0.9540341287665213	1.6973076521767871	1.4973843818717203	1.5874745962201542	2.943661629103384	1.9571199465532791	0.457207925768882	1.0183155507442054	2.3787034806443823	2.461752883148062	1.4179880168717336	2.1138607493770154	1.7916811053165842	2.547521025577926	0.43696687789935446	1.2988399929002943	1.6958411626681582	2.097064245269957	0.7950158707956937	1.9072617424906273
hsa-miR-3913-5p	1.2701549565676045	1.812055890024448	1.7757763417123025	2.220075040301551	1.5858270894641788	2.4519295147090827	2.766467896637101	2.162179014561457	1.8713898190261897	2.0768006091231443	1.395799790021843	1.1207506187469112	1.5209258671391095	1.59935665717491	1.337725405996017	2.6588867796036646	1.88915497225357	2.4608172849141328	1.3882889924184099	2.1177542552295527	1.9417390051130536	1.797534180529634	1.3659743158585422	1.6307886044334086	1.0762157822173237	1.5456449648566477	0.5186844043471693	2.628507089441973	2.9834857213924715	2.132781087275825	2.469943997095141	2.0428386115575328	0.7776033547532831	0.41445307797137926	2.495516577830296	2.4375153777933822	2.224188214919268	1.6220061492102649	2.5282191666687277	2.2172020148504137	1.20478202182357	0.9483607684045742	1.285036873552496	3.5716398980216977	2.035981785584481	1.668326556059248	2.0439295396646426	1.9239674962025244	1.8958970590858806	2.9387664364188786	2.0821280377122875	2.0395237602909404	2.7459520847199443	1.3707012428318062	2.183732730848314	1.8891368105605346	0.5347931772895338	1.5869929105576004	2.087606616792149	1.7890001166959915	1.6003771600755183	1.4278189546579139	2.0161897059436336	2.700628978974086	3.327081489388678	1.7890247949723457	2.3975352299632133	1.8829972162326143	2.6997340439067417	1.7659634615216517	3.897889345215987	1.797988886005711	2.251219968626843	2.2884503190123318	2.0791063637496627	1.8986542835249416	2.3110523560766763	1.1990295091429872	1.183296847572947	1.4006711879183367	1.6973076521767871	1.8102553199901397	1.7681944760532808	4.634205814198505	1.5829530993527685	2.2414792540699136	1.8334493690989215	1.4855797530102275	2.9093494274801386	6.420133234691269	2.6611948087647677	1.463988910496101	1.884552447203614	2.0648113997773625	1.6737665753234614	1.1662357506786336	2.9177667986202427	1.4410717944405529	2.4516256919490242
hsa-miR-330-3p	1.7741467543739868	2.1205391646311984	1.7757763417123025	1.570621419850072	2.243880662094176	2.350172812100976	2.363451123108282	3.3049300860854043	3.502271239458858	0.8940002309212471	0.6264683750275353	1.1207506187469112	2.041331894223905	0.5921775306698775	1.826141731138284	1.8709476868032713	1.8891549722535699	1.423294853556159	2.5491864703024527	1.5869361410569256	3.5605189936871215	0.8682272948360207	2.3056082507750526	1.420863860765012	2.442012907710108	2.7566041466295834	2.9049131870548046	2.0392484479213318	1.6194993846576953	1.639701610057833	3.3006269652314706	1.8058880154102317	2.7472257325902243	1.5834025537992975	2.033112113642996	1.3058890098544151	0.6889232076041714	2.854809887140599	1.7588557035826848	1.6735312310910024	2.4770510036190587	2.8161715558318985	1.9537370400492189	0.9927483814079596	2.8484046809136507	1.2941382132171435	1.830146806628249	2.2406814004971523	1.640041232016753	1.9476748244701518	1.388000294363184	0.0	1.9464169645497609	1.7565722059491358	2.4143165543695035	3.562735920958184	1.2303280620975174	2.4619225629121058	2.087605937034711	2.0957001079456568	1.7531466799997526	1.6660135324213914	2.825842275947849	2.4709750647205357	4.8776549278303705	2.954844426368445	2.3975360518452287	1.481438572596441	0.6877396996434071	1.7659630369017696	1.9188978409452873	2.0652848994207327	1.2907085366512872	2.0489810296061415	2.224482098071983	2.213565686855277	1.9305721589847202	1.1990295091429872	3.367413623621605	1.4006706413427399	1.423424330723691	1.0973169220834025	1.5874745962201542	2.943662004386325	1.7821328254936066	0.9502471980698702	1.0183155507442054	1.4855792374677799	2.002128328740056	3.265718469431389	2.8055532685297684	1.463988910496101	1.884552056380278	0.6141282185901265	0.7909012096478295	2.242682067099765	2.323919323609643	1.5657225440419114	2.033805259323904
hsa-miR-3130-5p	2.732812041924209	0.0	2.9000631475911662	1.0880734600300788	1.926956581287739	1.8513435223774675	0.8712127942888577	3.1250287258895924	2.693684671188567	0.7169832010014325	1.0618194420927265	1.7438176954663662	0.0	0.5921775306698775	3.022980337303821	1.5352452353370032	2.085770793565376	1.5764373564387177	2.0824849079425687	2.504937974703791	3.9535060379460356	1.797534595797493	2.0548508197165245	1.0345053193584899	3.1308470930716994	0.0	1.6614044304022308	0.0	1.0259802185267657	2.2656841825147587	3.124060214427208	0.7892112450423289	2.8930768016253783	1.9982453024970386	4.139482662917861	1.3058890098544151	0.6889232076041714	1.9148336788975604	3.2242001550982753	0.0	0.0	1.2597354509359744	1.722035117953833	1.1295908560900703	1.7336857458822519	1.2941382132171435	2.64465237241128	2.6143631407249774	2.6877480804258136	1.5385458367369815	1.1459170743946545	0.0	1.9464169645497609	1.3707012428318062	0.0	0.0	0.5347931772895338	0.0	3.04871602782664	2.6601058481101827	1.429493552608574	0.7861405205414501	2.7462348514846036	2.340804272461501	3.1284514763723923	4.0843004632281525	0.8904888885940396	1.283219384322253	0.9382006383991927	3.0879987577545056	2.6241823979307117	2.391462050502712	2.1607767064628955	2.493772460423217	2.0481859598758527	1.4952349384104657	0.0	2.008506311811298	1.6407367690552268	0.0	2.596134143029799	1.9010911363639649	2.4360291526910007	1.9023812213827331	0.7357605781640447	1.083141763047485	2.8386120954834264	2.536248771788855	1.9089707973783747	2.2805855645016826	3.698499494015869	1.463988910496101	0.0	1.0435297090827174	1.9710813060370074	2.164757275989138	3.4376455712570615	2.1474526391105577	0.7550934928425993
hsa-miR-671-3p	0.0	1.4191516832669118	1.3874436973549247	0.8831716702198782	1.8754135916849732	1.3164305627594586	1.4105581569007324	2.5899436616018785	1.871390214580996	1.1937606867437789	0.6264683750275353	1.1207512825443866	1.520926370384162	1.822771757917051	0.5937601312615672	0.8150431550677291	1.6614511688017544	1.4552514875481177	2.5491864703024523	2.417442513763621	1.5797490409760346	1.4064480126339969	1.3659743158585422	1.7253068811021006	2.4420131735076365	1.5456449648566477	2.630354823256344	3.0456873464251473	1.3530489651463897	2.132781416489159	2.2807159593974435	0.6041587746438812	2.40209077096693	1.413574917789846	2.7653491174640936	1.6819167280264822	2.0216215953109815	2.5481233831792647	3.027311130754729	0.0	1.8520179386439162	2.4978402854205273	1.9537374127024707	1.3695813652066406	1.7336853115949113	1.965178563824552	1.6460599950408439	2.0909980519634686	0.9314395188743161	1.9476748244701518	1.3880008457748998	1.3536338162114938	2.145675369769592	1.756572205949136	0.4789172082521756	4.556702853619621	1.4828161793253647	2.172292894661961	2.9937083214004194	1.3989893080580686	1.6003766836038733	1.2921398087855822	1.8736153507027953	1.8603047970908733	1.553969664904022	2.163198311952245	1.437019118260816	0.9230617740630548	2.1240533451526624	2.0004553251664627	2.8791865363886604	3.29978457943064	1.5969706669438044	2.1973751393658287	2.914660194760233	1.2414290736587823	1.4123337527057453	0.5179817184267238	1.6407372330140324	1.1187588924868246	2.1257925672415046	1.2433512366866128	2.4360291526910007	2.6493299221039357	2.710164442367293	0.8038573537092988	3.280540234024937	2.926205239025592	2.8097860122533533	1.4179874766215788	1.5835615699380712	2.649868779853416	2.080950039073896	0.6141272758253196	2.3264944818356956	1.8026094507458903	2.323919612286365	1.5657220564043084	1.7685416943997838
hsa-miR-323b-3p	0.48891883518408996	1.812055890024448	1.7757759199062444	1.2674617849106875	3.4779960203457145	1.5175857643206598	2.932363155531166	0.8257229994785177	1.5729609722779565	1.0516519521498418	1.395799790021843	1.9769149924757838	2.422974813862855	2.8258348425359636	1.6025044383911224	0.8150431550677291	1.0577433125715519	1.287881274980605	3.959689121466116	3.2250352310982584	0.8894773737954818	1.797534595797493	3.274450959580967	1.1751051501850385	3.036545924804806	3.4055467610307977	1.6614044304022308	1.619902681176233	0.428086447125641	1.639701610057833	3.8244266507556492	0.9532023897321246	3.3625616301888117	3.8051816770641342	3.7410858172491617	1.6819167280264822	2.224188214919268	2.366267406361584	2.5282191666687277	0.44889096237464066	2.091719802004278	3.1541723276306657	2.5571418334150033	0.6726366112008755	4.0448390896617115	1.6683270104923762	0.19154380852752076	3.7126131294894344	0.0	2.747397788638375	0.7431397497662249	2.6880515258239797	1.439621436541631	0.0	0.25924069856273624	4.2500192636602705	0.9240762414513103	3.703249629535993	2.5356149961839076	0.8628150427772465	2.1332484829658283	0.8837755457287897	1.0989095306931207	0.309371225044728	1.553969664904022	2.024945554714854	1.9164252275871994	0.23784173606977752	3.546989112966292	3.917043526990254	2.194090487482352	3.399922939846033	2.633973635275823	0.20092458040241373	1.7353020772941703	3.049003584966405	0.46828432392111646	1.4477391312074908	2.793084882708767	0.5544809002642148	1.6973076521767871	0.7516682446513892	2.3249420850094333	1.2131539522560135	1.3518032118755345	0.24664053009701917	3.35473063192348	0.6781611138226021	1.4612370197502829	1.3468155977866672	0.736124909604245	0.7684852255857494	0.0	0.23496428118900092	1.4984486214020858	0.0	2.3239199009630287	1.680454164006316	3.2625479433428524
hsa-miR-424-3p	1.774147176374352	2.77820595057066	2.3335291863674286	1.8210068932625385	2.024826431334862	0.8034306657915579	3.215988939696753	1.4530976171779657	2.329485157677908	2.216569405675887	2.0917637074135578	0.6665752108861018	3.083895898115773	1.8227713496409046	0.5937601312615672	2.371957264646396	2.1748651555497336	2.0012703650575805	0.0	3.5876756807489008	3.2080304877837076	0.8682272948360207	2.8698740693799776	1.420863860765012	1.0762164672271133	1.1887577059891894	1.661403973797474	0.6025383640279683	2.410908687704224	1.1824431813174998	2.7388282469986724	2.396366051849003	2.584954775588219	3.4129166245536244	1.8899633860373075	1.6819167280264822	2.4017830733495753	1.2542019990850268	2.1942269688198546	1.673531683481433	2.091720140645037	0.9483600199928632	3.914704342141126	2.366778725332857	3.252143013460282	0.0	0.7739334067178016	3.660424662308541	0.6823797417799247	0.0	2.613767245082676	2.2895023682715068	0.6515291385612915	1.3707012428318062	1.909151275256744	2.679935085496954	0.0	2.172293214968562	3.226234852380002	2.227626352004361	2.0173299626652734	2.418656899967991	0.8166288268641405	2.038850404982581	3.0178408566774975	2.835829175862241	2.757702333991332	1.3857303204470506	2.3132248246421767	2.8684202489153	2.8791865363886604	1.9378184833935923	0.658638992651406	2.2884509098979318	1.1727064023427771	1.2414290736587823	1.7776201345097085	0.89832538222515	0.8854189197862494	0.303717109461525	3.234358737557004	0.9348198445944531	1.9287756908847227	2.8655112840578627	0.28895861358531494	1.609210088174063	3.7886239636877415	0.6781611138226021	2.7028399066123416	2.7630134139112315	0.736124909604245	1.0392931036184183	1.0544688789284422	0.7718935180136131	1.830069156764104	2.579425322238429	1.2969312920390845	1.680454614365878	1.6150508146800724
hsa-miR-625-5p	0.6826534345146029	2.1205391646311984	3.182809522471657	0.8831708875190687	2.116476327683003	0.8034298386077756	2.3634514038083365	1.453097089931617	2.329485157677908	1.1937606867437789	1.6668134564392794	1.743818126462875	2.7244884918049084	2.7186843728564227	1.0131764091011135	0.8150431550677291	2.5527524619717843	1.6334160164793885	3.1840266888532542	2.1177542552295527	1.5797490409760346	2.104898257954879	2.0548508197165245	1.420863860765012	2.286805954940994	2.6131201630555205	3.759880870906139	2.95214955170886	0.8981058331353908	0.8847195900106126	2.5835783135742187	1.234035366694955	2.8930766070523095	2.3200559560715672	3.655151580907969	1.3058890098544151	2.4017830733495753	3.9584892334265827	3.5520488791046962	1.498227756928007	1.20478202182357	1.921830300088139	1.9537370400492189	0.48128750942459575	3.129702729089624	3.814626894305142	2.2300840794726717	2.2406814004971523	0.3811641215685459	0.0	0.6220418758244428	0.0	3.073960636419012	1.756572205949136	2.183732413185926	4.441729346307171	1.2303280620975174	1.3237550155133158	3.7588719424066	0.8628150427772465	1.0115764076166398	1.8703980625008194	3.106490622118196	1.7619984073933894	2.4641172826597924	3.322597857880195	1.4370196513899631	2.139243953497559	2.7660017137743598	2.609317069407045	3.599956364798743	1.2723991375552848	1.1091501891473943	1.134537090051676	1.951239764259178	1.7109992141180763	1.3413328360957661	1.8446682882792396	4.551728938573753	1.1187595570160909	1.6973076521767871	1.7133132127879096	2.5391707088333315	1.6920725753233323	0.7357605781640447	1.4211383250975653	1.6093319252411245	0.6781611138226021	2.5873263961490243	2.0310425169398703	2.936771632376989	1.267212472732624	1.0544681841272008	0.9140945155054423	1.6737661228146579	0.32060151349902066	2.9177675636983613	2.1474529649313965	0.42639463818931445
hsa-miR-1271-5p	1.144162766482536	2.1205391646311984	2.0814403014457783	0.8831716702198782	2.964606522452677	2.350172812100976	2.1099618679843504	2.098554304612625	2.040770911240984	1.1937606867437789	2.264978031437947	0.0	1.520926370384162	1.822771757917051	2.7226682679151337	1.3326801857323811	1.233943867442655	1.015210668448423	2.5491864703024527	3.5470266593794197	1.5797490409760346	0.8682272948360207	2.3056082507750526	1.9765657194099808	2.70984046364672	2.4537737908054265	1.2003446800533695	2.502195595700839	0.428085374542805	1.1824431813174998	2.5835783135742187	0.8735352793311133	3.1468330482347135	2.734976293672136	2.9207396844040288	0.0	1.7858934137121112	2.5481236302042607	2.7992406240485512	1.2986367319081222	1.8520179386439162	3.8560230134397933	2.4088891123922216	0.2606212473515423	3.129702564070551	1.6683270104923764	0.3606116855267722	2.9108965139072964	1.4928053728143706	0.0	1.311732088184971	2.039524111339025	1.7151593501403322	0.8423603210396531	0.4789172082521756	2.8698021546591623	1.2303280620975174	2.172292574355289	2.087605257276954	1.1556686215275853	1.6003771600755183	1.1423640358406895	1.8736149566537306	0.968400494004588	2.4641172826597924	2.2276542817379243	0.8904896672657248	0.23784173606977752	2.0192712342089245	3.322474323486208	1.758732380901372	2.391462050502712	2.160777029312489	1.1345364326419989	1.8109300250075568	2.2135653756534635	0.8212420329223739	1.4477391312074908	2.7020928014793686	0.9540333838606123	1.423424330723691	0.9348190895937908	1.1395591998456456	3.437971532674567	1.8722782191105827	0.9502479449444005	3.1196291693119296	1.1376332800500544	1.8093813551874116	1.1094445882589385	2.1138607493770154	0.4348178198532862	1.0544688789284422	0.0	2.8492616497898045	2.3869381789341375	1.9686857324224285	1.97833617407282	2.6224756225276598
hsa-miR-4772-3p	1.7741471763743522	1.4191516832669118	3.419118693199707	0.35780521937908405	0.6171238955165695	1.9931248053281245	2.109962202603167	1.729996515331945	2.9132583337062905	1.441825676484614	1.6668134564392794	0.0	1.804468352564904	2.825835046241034	3.77919421888328	3.165619861438266	1.3909478229278052	2.379879773284111	0.0	2.417442513763621	2.47162793900314	0.8682272948360207	3.387503196926426	1.420863860765012	3.7217539095288523	0.0	1.4492147555272428	0.0	1.2520457962291747	2.2656841825147587	2.5835783135742187	1.8058876026588226	1.652069784720087	2.5830123033749937	0.47156076064193575	2.930854336250233	2.4017830733495753	2.3662676865724674	2.7992406240485512	1.2986367319081222	0.0	1.7330050731926707	2.6259206356829923	1.1295908560900703	3.5672487634576093	1.2941382132171435	2.542875835526543	0.9497594633644237	3.57120853388716	1.5385458367369815	0.8548560895892057	1.7369617685223844	0.6515291385612915	0.8423603210396531	1.249712554831546	1.486846611379338	1.2303280620975174	2.172292894661961	1.058990995731139	1.3989887601976474	2.827143280018915	1.427817881808212	4.552002436305661	0.5639732525612164	1.840625454925258	2.954844426368445	1.047717073983654	2.5007767710422524	1.906279031217665	1.7659634615216517	3.284122934162568	2.4856317664415952	0.0	3.5372824974536603	3.2083330923804403	2.0646848193312213	2.234750161493436	1.4477391312074908	2.1339582703329136	0.9540333838606123	1.0850683439520705	1.375951667220162	1.3808306358578983	1.0101953695234718	0.7357605781640447	1.993874041924675	1.3438790174526412	2.8075579947366784	3.3948835106796404	1.9372504545980638	1.8729406307222636	0.4348178198532862	1.8845516655568368	1.162301052389649	0.7909012096478295	1.166236393862149	3.229292534902925	2.43578239386567	1.0226248598539018
hsa-miR-491-5p	1.68646074124731	1.812055890024448	2.548052715998025	1.0880741390991933	3.2132091183574873	1.0826133363890884	2.766467684350573	1.34757898657898	1.778607927259014	1.441825676484614	2.0917637074135578	0.6665752108861018	1.520926370384162	2.016182655846236	2.1903699698941868	1.5352452353370032	2.0857704531438364	1.7667303302043473	2.0824849079425687	1.7390378456796727	0.6492358540543479	2.3581412737567655	2.0548508197165245	0.5052450889910469	2.5821329714885564	2.8870996820295525	2.4131838485830146	2.0392484479213318	1.4474396171909565	0.8847188080560242	2.409584459438872	0.7892104099416591	1.280102551185383	1.5834025537992975	2.033111407713788	1.3058884260606582	2.8320388305458972	2.158136401794181	1.1323451626959267	2.099267576927593	3.142436865877776	2.088777298142243	2.1533256805491896	1.4760960861028205	2.4986406651016435	2.211250113956943	0.3606116855267722	1.9239674962025244	0.0	1.9476751991902095	1.0552684013852018	2.039524111339025	2.145675369769592	1.756572205949136	0.6695219919278487	3.668790696272024	0.5347931772895338	1.8095298400040456	2.3289315610008514	2.9162228109612376	1.0115764076166398	0.8837755457287897	0.4653400879100427	0.968400494004588	2.7673833079276977	3.292780646477866	2.5099305825677023	1.3857308727365008	2.221737473700502	2.5365555189311157	1.3725829644985947	3.0140244003794274	2.064282376773442	0.9234234634891346	0.9229277691711306	0.9332332837235929	1.4123337527057451	2.983898100111866	3.5867532555424306	0.9540333838606123	1.9273996524705803	1.2433506270513117	0.8496721228147752	2.601915450053655	2.758243339453377	0.6409192652191325	2.838612095483426	1.1376326238945509	1.171502002886009	2.4932634683580703	3.057044230866017	1.463988910496101	1.0544681841272008	0.4369658119556758	3.1154701940998875	2.38693845490734	2.5199031145853197	0.7950158707956937	1.7685421180736194
hsa-miR-99a-3p	1.9349883494160147	1.4191516832669118	2.0814403014457783	2.3047021956625446	3.0600368565951737	1.3164305627594586	2.3634514038083365	1.5514218326636353	2.329485157677908	2.343984733400567	3.755632658836401	0.0	0.6988856843488498	2.186703965879695	2.0197197582188346	1.8709476868032713	1.7797907907908108	3.1585478804006732	0.0	3.225035076675005	1.5797490409760346	1.4064480126339969	2.519166996863549	0.8787088038408183	2.1128657640239363	1.5456449648566477	1.661403973797474	0.6025383640279683	2.2630103864588484	1.986381254958686	2.833760995425097	2.5832504829326823	2.4020902240588997	2.6609943490588743	2.033112113642996	1.6819171778722801	2.9510053353278645	1.9148336788975604	1.1323451626959267	1.2986367319081222	0.0	3.3641217011107485	3.6432872504539486	1.1295908560900703	1.7336853115949113	0.7875597791571654	1.1876827319898864	2.376284172850024	1.4928048597697836	2.526704515980553	2.2550076390330878	2.2895020730719877	0.0	2.5255394510890072	0.8378581005553957	2.4612383743487647	0.5347931772895338	0.0	1.3492629149994448	1.788999698610636	2.0173299626652734	2.630388501158046	2.825842683263698	0.5639732525612164	2.079656599641649	1.8720262027308323	2.2756392767497045	2.931947232111887	1.1515444444578151	2.536555518931116	0.48267700679866266	1.797988886005711	1.4519512344899812	2.6392850814594415	0.9895415999199946	2.471903007030518	2.4184375821126336	0.89832538222515	0.0	0.7680451033727336	1.0850683439520705	2.0672191884088376	1.1395591998456456	0.26644111416388866	0.0	1.609210088174063	2.1983162747047005	0.6781611138226021	1.7024045516016644	0.7164425616490495	1.5835615699380712	0.4348178198532862	2.791447142426106	1.469246252687432	3.5792185971847736	3.5174937291774806	0.448122832666371	1.6804541640063162	2.5395779030240986
hsa-miR-92a-1-5p	1.0061054783536514	2.7782057401321167	2.0814403014457783	1.8210068932625387	1.7664517049509156	0.0	2.5789864647937577	1.1101197125111746	1.9864908709684557	1.3231186236635497	3.278059644669838	2.1775366018578577	2.5815942743064535	1.5993561805149585	1.6025044383911224	2.013427639268949	2.739584836168314	1.215088657835809	2.0824849079425687	1.5869361410569256	2.0446920847225183	3.0753221027838733	2.0548508197165245	2.4338479521238603	1.6857147602972469	0.0	2.0102572705083515	2.363755621880159	2.0982003429468654	0.5091408021829895	1.9822710929743899	1.7173879109422077	1.9475254456566211	1.9982449410613796	1.110914571492342	1.6819167280264822	2.5598925838071103	1.6220061492102649	2.5282191666687277	2.9881984845433216	2.091720140645037	1.5156906096735538	1.722035117953833	0.8415528257002591	3.1297025640705516	1.965178563824552	1.710067523800277	2.720125985289095	0.0	1.5385458367369815	1.4604392648262705	2.039524462387024	2.145675369769592	1.7565722059491358	1.5697269601213026	2.679935085496954	2.674644234026019	1.8095294281260792	3.202173432424346	2.9923991750253194	2.756590141865328	2.8395295140679155	1.8736153507027953	0.968400494004588	0.0	2.227654281737924	1.047717073983654	1.6556827784193862	0.0	1.3222926552704712	1.1322499692179084	0.772151449745934	2.064282376773442	1.696672862415203	1.385555838819879	2.9674687066868093	1.9305721589847202	1.4477391312074908	0.5095949891018823	1.930488555443743	1.423424330723691	1.0973175966589945	1.5874745962201542	1.5493981997883655	1.5829540630287608	1.6947860236639476	1.6093319252411245	0.0	2.4617523590708825	1.19298300541488	2.936771821211205	2.4783562083121677	1.0544681841272008	1.7975444510929064	1.2988394060988144	1.3179435276984321	1.2969318802944843	1.8857120647447523	0.7550934928425993
hsa-miR-331-5p	0.6826534345146029	1.812055890024448	1.3874442494481785	2.2200747304542654	1.585828051456311	1.8513431222957146	2.109962202603167	1.888881818301022	1.7463055266348844	1.0516519521498418	1.8948784506092082	1.4656622753578945	1.804467939113131	0.5921775306698775	0.5937601312615672	2.013427639268949	3.0055568455205406	0.97168275966927	3.6233710721010475	1.2240842783042405	1.8308697419199536	2.3581415553153597	1.3659743158585422	1.1751051501850385	1.412915511173024	2.2746168151539505	1.4492142265756862	2.0392487992952977	1.5360335197940758	0.0	1.6055418680068476	1.5735446396254014	2.192637790462757	1.5834025537992975	2.5911790377980006	1.6819167280264822	1.1532603836218993	2.158136401794181	3.6916993489307184	1.498227246087698	1.8520179386439162	2.4978402854205273	2.408888296914835	1.9153000589902813	2.4986404095358252	1.6683270104923764	1.7713559074732046	1.5175786538709053	2.301910811248381	2.2660461623379478	1.3117309254914271	2.2895023682715068	2.320723192807432	0.0	1.6623581531480327	4.250019339647854	1.2303280620975174	1.0015230752092101	2.610654009388182	2.227626352004361	2.894406572469134	1.3615740787165598	1.7153907116965965	2.64655122246864	2.2846559865633633	3.2927807939713936	1.8324496091711764	1.735500908101507	2.829358295424184	1.8879689550300283	2.624182163673596	1.797988886005711	1.9608688381827994	1.696672862415203	1.9512405110617905	2.2135653756534635	1.5446413013968454	0.5179817184267238	1.430072145250677	0.7680459507746762	1.9273996524705803	0.9348198445944531	2.073259937365434	2.5021391824729693	1.8722770362676417	1.6092105611947067	2.8386120954834264	1.48557923746778	2.3946143261998643	2.0310428701612415	2.500769496023014	1.463988910496101	0.6215026158416974	1.0435304091509743	1.4984486214020856	1.3179435276984321	2.323919612286365	1.1539095755602038	1.02262557037167
